ProposalId,StartTime,CaptureBlockId,Description,Duration,CAS.ProductTransferStatus,Public,NumFreqChannels,Targets,MinFreq,MaxFreq
DDT-20201005-DK-01,2021-02-09T01:52:21Z,1612835463,MeerKAT DDT proposal - ASKAP J173608-321633 session 7,855.64,SPOOLED,true,4096,"J1830-3602,1827-360,J1736-3216",8.56E8,1.712E9
SCI-20180516-EB-01,2021-02-08T18:15:44Z,1612808051,MHONGOOSE J0516-37 setting 2,21052.11,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0538-4405,0537-441,J0516-37,J1130-1449,1127-145",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-02-08T18:15:34Z,1612808048,MHONGOOSE J0516-37 setting 2,21063.09,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0538-4405,0537-441,J0516-37,J1130-1449,1127-145",8.56E8,1.712E9
SCI-20180516-NG-02,2021-02-08T14:12:29Z,1612793464,USB15-J2357,9497.88,SPOOLED,,32768,"J0408-6545,0408-658,J2357-1125,2354-117,J2357-0731",5.44E8,1.088E9
SCI-20200703-MK-01,2021-02-08T02:03:06Z,1612749665,MPIfR Galactic Plane Survey with S-band and L-band component part : -19.4 to -22.1,27852.22,SPOOLED,,4096,"3C286,J1130-1449,1740-517,MSGPS_L_3725,MSGPS_L_3723,MSGPS_L_3721,MSGPS_L_3719,MSGPS_L_3696,MSGPS_L_3724,MSGPS_L_3722,MSGPS_L_3720,MSGPS_L_3697,MSGPS_L_3702,MSGPS_L_3700,MSGPS_L_3698,MSGPS_L_3675,MSGPS_L_3673,MSGPS_L_3701,MSGPS_L_3699,MSGPS_L_3676,MSGPS_L_3674,MSGPS_L_3679,MSGPS_L_3677,MSGPS_L_3654,MSGPS_L_3652,MSGPS_L_3650,MSGPS_L_3678,MSGPS_L_3655,MSGPS_L_3653,MSGPS_L_3651,MSGPS_L_3656,MSGPS_L_3633,MSGPS_L_3631,MSGPS_L_3629,MSGPS_L_3627,MSGPS_L_3604,MSGPS_L_3632,MSGPS_L_3630,MSGPS_L_3628,MSGPS_L_3605,MSGPS_L_3610,MSGPS_L_3608,MSGPS_L_3606,J1939-6342",8.56E8,1.712E9
SCI-20180516-EB-01,2021-02-07T17:48:59Z,1612720049,MHONGOOSE J0445-59 setting 2,20057.4,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0420-6223,0420-625,J0445-59",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-02-07T17:48:50Z,1612720046,MHONGOOSE J0445-59 setting 2,20063.51,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0420-6223,0420-625,J0445-59",8.56E8,1.712E9
SCI-20180516-KH-01,2021-02-07T12:47:32Z,1612701968,"MIGHTEE CDFS_6_8 (4H, RUN2, v2)",14393.91,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0331-2741,CDFS_6_8,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-02,2021-02-07T07:17:14Z,1612682154,MeerTIME TPA: 17-19 LST  Sub1  (ptuse 1.2)  (epoch 11),17787.37,SPOOLED,,1024,"J1731-4744,J1733-3716,J1733-4005,J1738-3211,J1740-3015,J1742-4616,J1743-4212,J1744-5337,J1751-4657,J1737-3555,J1739-2903,J1740-3052,J1741-3927,J1743-3150,J1743-3153,J1744-3130,J1745-3040,J1750-3157,J1750-3503,J1751-3323,J1752-2806,J1754-3443,J1754-3510,J1757-2421,J1759-2205,J1759-3107,J1801-2920,J1803-2137,J1807-2715,J1808-3249,J1809-2109,J1813-2113,J1811-4930,J1817-3618,J1817-3837,J1822-4209,J1823-3106,J1824-1945,J1852-2610,J1825-0935,J1826-1131,J1827-0750,J1828-1101,J1829-1751,J1830-1059,J1832-0644,J1833-0338,J1834-0426,J1834-1202,J1835-1106,J1836-1008,J1837-0045,J1837-0604,J1837-1837,J1840-0809,J1841+0912,J1841-0345,J1842-0359,J1843-0000,J1843-0459,J1844+1454,J1844-0433,J1845-0434,J1845-0635,J1845-1114,J1847-0402,J1847-0605,J1848-0023,J1849-0317,J1849-0636,J1850+1335,J1851+1259,J1851-0029,J1851-0053,J1852-0127,J1852-0635,J1853-0004,J1855-0941,J1855+0307,J1856-0526,J1857+0212,J1857+0057",8.56E8,1.712E9
SCI-20180516-MB-02,2021-02-07T07:16:00Z,1612682153,MeerTIME TPA: 17-19  LST  Sub2  (ptuse 3.4)  (epoch 11),17467.31,SPOOLED,,1024,"J1735-0724,J1739-1313,J1739+0612,J1740+1311,J1740+1000,J1741-0840,J1743-1351,J1743-0339,J1748-1300,J1801-0357,J1805-0619,J1806-1154,J1807-0847,J1808-0813,J1808-1517,J1809-1917,J1809-1429,J1811-0154,J1812-1733,J1816-1729,J1819-0925,J1819+1305,J1819-1114,J1820-0509,J1820-0427,J1820-1818,J1823+0550,J1823-0154,J1824-0127,J1825+0004,J1825-1446,J1826-1334,J1828-0611,J1829-0734,J1830-0131,J1831-0823,J1832-0827,J1833-0827,J1834-0742,J1835-1020,J1836-0436,J1837+1221,J1837-0559,J1837-0653,J1839-1238,J1840-0815,J1841-0157,J1842+1332,J1842-0905,J1843-0211,J1843-0806,J1844-0030,J1845+0623,J1845-0545,J1845-0743,J1846+0051,J1847-0438,J1848+0604,J1848-0123,J1849-0614,J1850+0026,J1851+0418,J1852-0118",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-07T07:05:59Z,1612681551,Sub1: Fluxcal J1939-6342,248.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-07T07:05:54Z,1612681550,Sub2: Fluxcal J1939-6342,256.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-07T06:55:55Z,1612680947,Sub1: Meertime phase up with flatten bandpass,384.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-07T06:55:51Z,1612680946,Sub2: Meertime phase up with flatten bandpass,376.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
DDT-20201005-DK-01,2021-02-07T06:06:42Z,1612677970,MeerKAT DDT proposal - ASKAP J173608-321633 session 6 copy,863.63,SPOOLED,true,4096,"J1830-3602,1827-360,J1736-3216",8.56E8,1.712E9
SCI-20180923-MK-04,2021-02-07T02:02:34Z,1612663278,"TRAPUM Globular Clusters: NGC6544 (epoch 1/1, L-band)",14489.87,SPOOLED,,4096,J1807-2459B,8.56E8,1.712E9
SCI-20180923-MK-94,2021-02-07T01:46:16Z,1612662364,TRAPUM phase up with flatten bandpass,455.81,SPOOLED,,4096,"J0825-5010,PKS 0823-500",8.56E8,1.712E9
SCI-20180516-EB-01,2021-02-06T17:32:42Z,1612632674,MHONGOOSE J0459-26 setting 3,20187.85,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-02-06T17:32:32Z,1612632669,MHONGOOSE J0459-26 setting 3,20199.45,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",8.56E8,1.712E9
SCI-20180516-KH-01,2021-02-06T12:52:28Z,1612615865,"MIGHTEE CDFS_6_8 (4H, RUN1, v2)",14401.91,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0331-2741,CDFS_6_8,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-PW-01,2021-02-06T10:32:28Z,1612607468,ThunderKAT XRB 2021-02-06,2574.91,SPOOLED,true,32768,"J1939-6342,1934-638,J1744-5144,1740-517,GX_339-4,J2011-0644,2008-068,GRS1915+105",8.56E8,1.712E9
SCI-20180923-MK-04,2021-02-06T08:47:38Z,1612601181,"TRAPUM Globular Clusters: NGC104 (aka 47Tuc) (epoch 7/8, UHF)",3650.37,SPOOLED,,4096,J0024-7204F,5.44E8,1.088E9
SCI-20180923-MK-94,2021-02-06T08:31:12Z,1612600262,TRAPUM UHF phase up with flatten bandpass,487.25,SPOOLED,,4096,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SSV-20210126-SA-01,2021-02-06T00:20:45Z,1612570738,Scorpio UHF 2,27725.24,SPOOLED,,4096,"J1331+3030,3C286,J1744-5144,1740-517,S1R01C07,S1R01C09,S1R02C02,S1R02C04,S1R02C06,S1R02C08,S1R02C10,J1939-6342,1934-638",5.44E8,1.088E9
SCI-20180516-EB-01,2021-02-05T17:37:42Z,1612546574,MHONGOOSE J0459-26 setting 1,20204.16,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-02-05T17:37:36Z,1612546571,MHONGOOSE J0459-26 setting 1,20215.45,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",8.56E8,1.712E9
SCI-20180516-KH-01,2021-02-05T12:59:47Z,1612529906,"MIGHTEE CDFS_6_6 (4H, RUN2, v2)",14353.93,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0331-2834,CDFS_6_6,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-NG-02,2021-02-05T09:47:37Z,1612518438,USB14-J2238,9426.82,SPOOLED,,32768,"J1939-6342,1934-638,J2357-1125,2354-117,J2338-1218",5.44E8,1.088E9
SCI-20180516-NG-02,2021-02-05T09:35:58Z,1612517675,USB14-J2238,86.85,SPOOLED,,32768,"J1939-6342,1934-638",5.44E8,1.088E9
SCI-20180923-MK-02,2021-02-05T06:32:22Z,1612506663,TRAPUM Fermi Sources: Shallow Survey Candidate Followups,8068.59,SPOOLED,,4096,"J1823.8-3544,J1207.4-4536,J1757.7-6032,J1858.3-5424,J1906.4-1757,J1924.8-1035,J1709.4-0328,J2026.3+1431,J1623.9-6936,J1727.4+0326,J1543.6-0244,J1526.6-2743",8.56E8,1.712E9
DDT-20201005-DK-01,2021-02-05T06:12:23Z,1612505461,MeerKAT DDT proposal - ASKAP J173608-321633 session 6,159.93,SPOOLED,true,4096,"J1830-3602,1827-360,J1736-3216",8.56E8,1.712E9
SCI-20180516-NG-02,2021-02-04T10:10:30Z,1612433348,USB11-J2139,2463.29,SPOOLED,,32768,"J1939-6342,1934-638,J2148+0657,2145+067,J2139+1718",5.44E8,1.088E9
SCI-20180516-SB-01,2021-02-03T16:02:27Z,1612368064,LADUMA season1 track L34,21271.0,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J03323-28075",8.56E8,1.712E9
SCI-20180516-MB-05,2021-02-03T00:12:20Z,1612311126,MeerTIME MSP regular  (2021 epoch 3) part 1,15634.96,SPOOLED,,1024,"J0437-4715,J0610-2100,J0613-0200,J0614-3329,J0636-3044,J0711-6830,J0900-3144,J0931-1902,J0955-6150,J1012-4235,J1017-7156,J1022+1001,J1024-0719,J1036-8317,J1045-4509,J1101-6424,J1103-5403,J1125-5825,J1125-6014,J1231-1411,J1216-6410,J1327-0755,J1421-4409,J1431-5740,J1435-6100,J1446-4701,J1455-3330,J1513-2550,J1525-5545,J1543-5149,J1545-4550,J1547-5709,J1600-3053",8.56E8,1.712E9
SCI-20180516-MB-95,2021-02-03T00:02:59Z,1612310574,Meertime phase up with flatten bandpass,424.08,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
SCI-20180516-MB-03,2021-02-02T19:56:45Z,1612295725,MeerTime Relbin L-band 2021-02,14522.75,SPOOLED,,1024,"J0101-6422,J0955-6150,J1157-5112,J1227-6208,J1435-6100,J1454-5846,J1603-7202",8.56E8,1.712E9
SCI-20180516-MB-93,2021-02-02T19:49:26Z,1612295363,Fluxcal J0408-6545,256.05,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",8.56E8,1.712E9
SCI-20180516-MB-93,2021-02-02T19:31:05Z,1612294260,Meertime phase up with flatten bandpass,408.08,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
SCI-20180516-MB-05,2021-02-02T10:27:35Z,1612261573,MeerTIME MSP regular  (2021 epoch 3) part 3,12242.32,SPOOLED,,1024,"J1804-2858,J1811-2405,J1843-1113,J1832-0836,J1825-0319,J1918-0642,J2010-1323,J2039-3616,J2124-3358,J2241-5236,J2236-5527,J2129-5721,J1946-5403,J1902-5105,J1933-6211,J1903-7051,J1909-3744,J2145-0750,J2150-0326,J2222-0137,J2234+0944,J2229+2643,J2317+1439,J0030+0451,J0125-2327,J2322-2650",8.56E8,1.712E9
SCI-20180516-MB-95,2021-02-02T10:14:56Z,1612260892,Fluxcal J1939-6342,256.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-95,2021-02-02T10:06:41Z,1612260394,Meertime phase up with flatten bandpass,400.08,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
DDT-20210125-MC-01,2021-02-02T01:02:25Z,1612227667,Time and image domain follow-up of a new transient with MeerKAT (Epoch 2),5905.5,SPOOLED,,4096,"J0408-6545,0408-658,J1130-1449,1127-145,J0825-5010,J0820-4114,MTP0013",8.56E8,1.712E9
SCI-20180516-EB-01,2021-02-01T18:02:41Z,1612202470,MHONGOOSE J0459-26 setting 5,20187.85,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-02-01T18:02:34Z,1612202467,MHONGOOSE J0459-26 setting 5,20191.46,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",8.56E8,1.712E9
SCI-20180516-KH-01,2021-02-01T13:09:29Z,1612184885,"MIGHTEE CDFS_6_7 (4H, RUN2, v2)",14393.91,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0330-2807,CDFS_6_7,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-05,2021-02-01T07:53:42Z,1612165939,MeerTIME MSP regular  (2021 epoch 3) part 2,15194.88,SPOOLED,,1024,"J1603-7202,J1614-2230,J1629-6902,J1643-1224,J1652-4838,J1653-2054,J1658-5324,J1705-1903,J1708-3506,J1713+0747,J1719-1438,J1721-2457,J1730-2304,J1732-5049,J1737-0811,J1744-1134,J1747-4036,J1751-2857,J1756-2251,J1757-5322,J1801-1417,J1802-2124",8.56E8,1.712E9
SCI-20180516-MB-95,2021-02-01T07:46:29Z,1612165587,Fluxcal J1939-6342,256.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-95,2021-02-01T07:38:15Z,1612165088,Meertime phase up with flatten bandpass,400.08,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-02,2021-02-01T04:10:55Z,1612152649,MeerTIME TPA: 15-17 LST  Sub1  (ptuse 1.2)  (epoch 11) part 2,5257.0,SPOOLED,,1024,"J1555-3134,J1559-4438,J1600-5751,J1603-5657,J1605-5257,J1609-4616,J1611-5209,J1613-4714,J1614-5048,J1617-4216,J1621-5039,J1622-4332,J1624-4411,J1627-5547,J1629-3825,J1632-4621,J1634-5640,J1637-4450,J1637-4642",8.56E8,1.712E9
SCI-20180516-MB-02,2021-02-01T04:10:54Z,1612152650,MeerTIME TPA: 15-17  LST  Sub2  (ptuse 3.4)  (epoch 11) part 2,5224.99,SPOOLED,,1024,"J1638-3815,J1638-5226,J1640-4715,J1648-3256,J1648-6044,J1649-4349,J1650-4126,J1651-5222,J1655-3048,J1657-4432,J1659-4439,J1701-4533,J1703-3241,J1704-5236,J1705-3423,J1705-4331,J1707-4729,J1709-3626,J1709-4429,J1717-4054,J1718-3825,J1722-3632,J1723-3659",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-01T03:55:53Z,1612151744,Sub1: Fluxcal J1939-6342,248.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-01T03:55:49Z,1612151743,Sub2: Fluxcal J1939-6342,248.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-01T03:45:53Z,1612151141,Sub1: Meertime phase up with flatten bandpass,376.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-92,2021-02-01T03:45:45Z,1612151140,Sub2: Meertime phase up with flatten bandpass,384.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-PW-01,2021-02-01T02:48:52Z,1612147565,THUNDERKAT - SGREJ1244,1569.34,SPOOLED,true,4096,"J1318-4620,1315-460,SGREJ1244,J1939-6342,1934-638",8.56E8,1.712E9
DDT-20210125-MC-01,2021-02-01T01:02:33Z,1612141271,Time and image domain follow-up of a new transient with MeerKAT (Epoch 1),5911.5,SPOOLED,,4096,"J0408-6545,0408-658,J1130-1449,1127-145,J0825-5010,J0820-4114,MTP0013",8.56E8,1.712E9
SCI-20180516-EB-01,2021-01-31T18:02:43Z,1612116072,MHONGOOSE J0459-26 setting 4,20187.85,SPOOLED,,32768,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-01-31T18:02:34Z,1612116068,MHONGOOSE J0459-26 setting 4,20199.45,SPOOLED,,4096,"J0408-6545,0408-658,J0521+1638,3C138,J0453-2807,0451-282,J0459-26",8.56E8,1.712E9
SCI-20180516-KH-01,2021-01-31T13:14:04Z,1612098792,"MIGHTEE CDFS_6_7 (4H, RUN1, v2)",14329.94,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0330-2807,CDFS_6_7,J0521+1638,3C138",8.56E8,1.712E9
SSV-20210126-SA-01,2021-01-31T00:50:52Z,1612054151,Scorpio UHF 1,36751.32,SPOOLED,,4096,"J1331+3030,3C286,J1744-5144,1740-517,S1R00C02,S1R00C04,S1R00C06,S1R00C08,S1R00C10,S1R01C01,S1R01C03,S1R01C05,J1939-6342,1934-638",5.44E8,1.088E9
SCI-20180516-SB-01,2021-01-30T15:00:32Z,1612018747,LADUMA season1 track L32,21558.88,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J03323-28075",8.56E8,1.712E9
SCI-20180923-MK-04,2021-01-30T12:51:25Z,1612011079,"TRAPUM Globular Clusters: NGC104 (aka 47Tuc) (epoch 6/8, UHF)",3754.21,SPOOLED,,4096,J0024-7204F,5.44E8,1.088E9
SCI-20180923-MK-04,2021-01-30T11:41:25Z,1612006879,"TRAPUM Globular Clusters: M30 (epoch 4/4, UHF)",3738.24,SPOOLED,,4096,J2140-2310A,5.44E8,1.088E9
SCI-20180923-MK-04,2021-01-30T09:32:38Z,1611999079,"TRAPUM Globular Clusters: NGC6752 (epoch 4/4, UHF)",7236.84,SPOOLED,,4096,J1910-5959D,5.44E8,1.088E9
SCI-20180923-MK-94,2021-01-30T09:14:11Z,1611998046,TRAPUM UHF phase up with flatten bandpass,495.24,SPOOLED,,4096,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SCI-20180516-MB-03,2021-01-30T06:22:42Z,1611987679,MeerTime Relbin U-band 2021-01 part 3,8363.24,SPOOLED,,1024,"J0955-6150,J1157-5112,J2129-5721,J0101-6422",5.44E8,1.088E9
SCI-20180516-MB-93,2021-01-30T06:11:22Z,1611987079,Fluxcal J1939-6342,256.1,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-01-30T06:01:06Z,1611986462,Meertime phase up with flatten bandpass,416.16,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
SCI-20180516-PW-01,2021-01-30T04:49:29Z,1611982081,ThunderKAT XRB 2021-01-30,2462.96,SPOOLED,true,32768,"J1939-6342,1934-638,J1744-5144,1740-517,GX_339-4,J2011-0644,2008-068,GRS1915+105",8.56E8,1.712E9
SCI-20180516-KH-01,2021-01-29T12:17:29Z,1611922565,"MIGHTEE CDFS_6_6 (4H, RUN2)",14377.92,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0331-2834,CDFS_6_6,J0521+1638,3C138",8.56E8,1.712E9
SCI-20180516-MB-02,2021-01-29T06:45:55Z,1611902747,MeerTIME TPA: 15-17  LST  Sub2  (ptuse 3.4)  (epoch 11),7441.41,SPOOLED,,1024,"J1502-5653,J1502-6128,J1507-6640,J1507-4352,J1511-5414,J1512-5431,J1513-5908,J1513-5739,J1514-4834,J1517-4356,J1517-4636,J1518-3952,J1519-6308,J1522-5829,J1524-5625,J1527-5552,J1528-4109,J1530-6343,J1530-5327,J1531-4012,J1534-4428,J1534-5405,J1535-5848,J1537-4912,J1539-5626,J1542-5303,J1546-5302,J1548-4821,J1548-5607,J1550-5242,J1551-6214",8.56E8,1.712E9
SCI-20180516-MB-02,2021-01-29T06:45:48Z,1611902746,MeerTIME TPA: 15-17 LST  Sub1  (ptuse 1.2)  (epoch 11),17387.3,SPOOLED,,1024,"J1555-2341,J1603-2712,J1543+0929,J1543-0620,J1607-0032,J1614+0737,J1623-0908,J1645-0317,J1650-1654,J1651-1709,J1652-1400,J1703-1846,J1705-1906,J1709-1640,J1711-1509,J1714-1054,J1720-0212,J1720-1633,J1720-2933,J1531-5610,J1534-5334,J1535-4114,J1536-3602,J1538-5732,J1542-5034,J1544-5308,J1547-5839,J1548-4927,J1549-4848,J1551-4424,J1557-4258,J1600-5044,J1602-5100,J1603-3539,J1604-4909,J1611-4949,J1612-5805,J1613-5211,J1614-3937,J1615-5537,J1618-4723,J1621-5243,J1622-4802,J1623-4949,J1626-4537,J1627-5936,J1630-4719,J1633-5015,J1635-5954,J1637-4553,J1638-4417,J1639-4604,J1643-4550,J1646-6831,J1648-4611,J1649-3805,J1650-4921,J1651-4246,J1651-7642,J1653-3838,J1656-3621,J1658-4958,J1700-3312,J1703-4851,J1705-3950,J1707-4341,J1709-4401,J1716-4711,J1717-5800,J1719-4302,J1722-3207,J1722-3712",8.56E8,1.712E9
SCI-20180516-MB-92,2021-01-29T06:37:35Z,1611902245,Sub1: Fluxcal J1939-6342,248.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-01-29T06:35:48Z,1611902142,Sub2: Fluxcal J1939-6342,248.05,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
SCI-20180516-MB-92,2021-01-29T06:29:56Z,1611901789,Sub1: Meertime phase up with flatten bandpass,384.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-MB-92,2021-01-29T06:26:29Z,1611901586,Sub2: Meertime phase up with flatten bandpass,384.07,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
SCI-20180516-SB-01,2021-01-28T15:07:36Z,1611846311,LADUMA season1 track L31,21534.89,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J03323-28075",8.56E8,1.712E9
SCI-20180516-NG-02,2021-01-28T04:12:28Z,1611807065,USB8-J1716,9284.71,SPOOLED,,32768,"J1939-6342,1934-638,J1733-1304,NRAO530,J1716-0613",5.44E8,1.088E9
SCI-20180516-MB-03,2021-01-28T00:36:40Z,1611794117,MeerTIME J0737-3039A epoch 20 (UHF) repeat,10860.21,SPOOLED,,1024,J0737-3039A,5.44E8,1.088E9
SCI-20180516-MB-93,2021-01-28T00:16:16Z,1611792974,Fluxcal J0408-6545,256.1,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
SCI-20180516-MB-93,2021-01-28T00:06:06Z,1611792360,Meertime phase up with flatten bandpass,416.16,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",5.44E8,1.088E9
SCI-20180516-SB-01,2021-01-27T18:13:32Z,1611771068,LADUMA season1 track L20,17432.62,SPOOLED,,32768,"J0240-2309,0237-233,J03323-28075,J0521+1638,3C138,J0408-6545,0408-658",8.56E8,1.712E9
SCI-20180516-KH-01,2021-01-27T13:33:17Z,1611754314,"MIGHTEE CDFS_6_6 (4H, RUN1)",14481.87,SPOOLED,true,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J0331-2834,CDFS_6_6,J0521+1638,3C138",8.56E8,1.712E9
EXT-20210822-OW-01,2021-01-27T06:40:35Z,1611729631,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S2,908.67,SPOOLED,,4096,"J1939-6342,PKS 1934-63",2.1875E9,3.0625E9
EXT-20210822-OW-01,2021-01-27T06:07:14Z,1611727628,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S0,906.66,SPOOLED,,4096,"J1939-6342,PKS 1934-63",1.75E9,2.625E9
EXT-20210822-OW-01,2021-01-27T04:51:46Z,1611723102,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S1,909.67,SPOOLED,,4096,"J1939-6342,PKS 1934-63",1.96875E9,2.84375E9
EXT-20210822-OW-01,2021-01-27T04:14:41Z,1611720877,RTS: 3.1.2.1 S-band Interferometric Phase Stability PKS1934-63 S3,908.67,SPOOLED,,4096,"J1939-6342,PKS 1934-63",2.40625E9,3.28125E9
SCI-20180516-EB-01,2021-01-26T21:48:07Z,1611697598,MHONGOOSE J1153-28  rising 5,19975.86,SPOOLED,,32768,"J0408-6545,0408-658,J1154-3505,1151-348,J1153-28,J1130-1449,1127-145",1.33649999983E9,1.44349999983E9
SCI-20180516-EB-01,2021-01-26T21:48:00Z,1611697593,MHONGOOSE J1153-28  rising 5,19983.55,SPOOLED,,4096,"J0408-6545,0408-658,J1154-3505,1151-348,J1153-28,J1130-1449,1127-145",8.56E8,1.712E9
SCI-20180516-SB-01,2021-01-26T15:13:32Z,1611673926,LADUMA season1 track L30,21534.89,SPOOLED,,32768,"J1939-6342,1934-638,J0240-2309,0237-233,J03323-28075",8.56E8,1.712E9
DDT-20210107-LR-01,2021-01-26T12:42:36Z,1611664861,GRB 201216C epoch3,8364.46,SPOOLED,true,32768,"J0108+0134,0106+013,GRB 201216C,J0408-6545,0408-658",8.56E8,1.712E9
SCI-20180516-NG-02,2021-01-26T02:18:24Z,1611627421,USB7-J1620,9300.5,SPOOLED,,32768,"J1939-6342,1934-638,J1550+0527,1548+056,J1620+0036",5.44E8,1.088E9
